Date,Level1,Level2,Level3,Level4
2019-03-20 05:00:00,30,29.1,18.4,10.46
2019-03-20 06:00:00,51,22.9,37.2,9.52
2019-03-20 07:00:00,38,25.5,62.8,10.55
2019-03-20 08:00:00,34,19.3,33.3,9.69
2019-03-20 09:00:00,71,17.3,33.1,9.15
2019-03-20 10:00:00,36,21.8,20.6,10.09
2019-03-20 11:00:00,27,34.0,71.7,10.47
2019-03-20 12:00:00,12,36.8,76.1,9.09
2019-03-20 13:00:00,75,17.6,34.7,10.04
2019-03-20 14:00:00,34,36.6,61.6,10.0
2019-03-20 15:00:00,14,28.5,64.6,9.37
2019-03-20 16:00:00,56,22.7,54.3,10.57
2019-03-20 17:00:00,60,34.8,40.0,9.07
2019-03-20 18:00:00,70,17.0,31.3,10.37
2019-03-20 19:00:00,23,30.5,19.9,10.38
2019-03-20 20:00:00,36,33.9,30.9,9.84
2019-03-20 21:00:00,39,25.9,31.2,9.72
2019-03-20 22:00:00,31,30.0,42.1,10.55
2019-03-20 23:00:00,48,33.3,19.8,10.46
2019-03-21 00:00:00,25,27.2,23.2,10.5
2019-03-21 01:00:00,56,35.9,48.9,9.07
2019-03-21 02:00:00,20,33.2,56.5,10.11
2019-03-21 03:00:00,70,18.2,25.1,9.88
2019-03-21 04:00:00,51,33.6,57.8,10.12
2019-03-21 05:00:00,31,29.0,64.7,9.71
2019-03-21 06:00:00,29,17.2,72.6,9.69
2019-03-21 07:00:00,37,18.6,19.9,10.27
2019-03-21 08:00:00,40,36.4,19.3,10.93
2019-03-21 09:00:00,54,34.5,15.4,9.58
2019-03-21 10:00:00,64,15.3,60.0,9.46
2019-03-21 11:00:00,77,17.8,65.5,9.34
2019-03-21 12:00:00,48,29.2,43.5,10.21
2019-03-21 13:00:00,78,24.2,63.1,10.54
2019-03-21 14:00:00,12,37.6,47.0,9.09
2019-03-21 15:00:00,25,31.8,47.2,9.23
2019-03-21 16:00:00,60,32.7,61.5,9.09
2019-03-21 17:00:00,47,20.6,79.7,10.34
2019-03-21 18:00:00,24,24.6,71.8,10.04
2019-03-21 19:00:00,26,37.2,22.8,10.83
2019-03-21 20:00:00,40,23.4,26.1,10.06
2019-03-21 21:00:00,18,37.2,36.7,10.78
2019-03-21 22:00:00,41,35.7,61.9,10.18
2019-03-21 23:00:00,38,27.8,27.8,10.94
2019-03-22 00:00:00,28,26.7,46.5,9.49
2019-03-22 01:00:00,48,37.3,39.8,9.05
2019-03-22 02:00:00,22,30.5,29.6,10.23
2019-03-22 03:00:00,45,26.2,33.8,10.06
2019-03-22 04:00:00,69,14.4,17.0,10.92
2019-03-22 05:00:00,15,33.0,12.0,10.59
2019-03-22 06:00:00,79,26.1,51.0,9.9
2019-03-22 07:00:00,12,36.5,32.2,10.97
2019-03-22 08:00:00,51,16.2,13.5,9.57
2019-03-22 09:00:00,45,27.9,24.8,10.55
2019-03-22 10:00:00,51,18.0,64.4,10.31
2019-03-22 11:00:00,60,26.2,78.0,9.84
2019-03-22 12:00:00,49,36.0,41.3,9.4
2019-03-22 13:00:00,19,19.4,59.8,9.27
2019-03-22 14:00:00,63,26.6,42.1,9.23
2019-03-22 15:00:00,78,28.8,73.3,9.12
2019-03-22 16:00:00,47,15.6,37.0,10.36
2019-03-22 17:00:00,76,24.9,34.7,9.39
2019-03-22 18:00:00,79,29.4,17.8,10.2
2019-03-22 19:00:00,18,35.5,34.3,10.34
2019-03-22 20:00:00,14,29.9,17.1,10.45
2019-03-22 21:00:00,45,37.9,60.3,9.4
2019-03-22 22:00:00,13,30.5,42.8,10.6
2019-03-22 23:00:00,66,15.3,14.7,10.45
2019-03-23 00:00:00,30,22.8,58.1,9.87
2019-03-23 01:00:00,69,26.1,51.6,9.47
2019-03-23 02:00:00,51,31.8,76.8,10.6
2019-03-23 03:00:00,78,28.9,22.5,10.07
2019-03-23 04:00:00,28,14.6,46.7,10.16
2019-03-23 05:00:00,66,24.4,73.9,10.39
2019-03-23 06:00:00,29,30.2,53.9,10.42
2019-03-23 07:00:00,15,32.3,15.7,10.0
2019-03-23 08:00:00,32,17.0,50.1,10.74
2019-03-23 09:00:00,26,24.2,68.1,10.26
2019-03-23 10:00:00,21,35.1,62.0,9.96
2019-03-23 11:00:00,73,24.6,53.2,9.92
2019-03-23 12:00:00,37,30.7,73.2,9.64
2019-03-23 13:00:00,28,29.2,27.7,9.27
2019-03-23 14:00:00,30,24.6,61.9,10.91
2019-03-23 15:00:00,62,32.2,62.8,9.53
2019-03-23 16:00:00,70,17.5,30.1,10.9
2019-03-23 17:00:00,18,29.0,71.8,9.31
2019-03-23 18:00:00,60,20.1,55.3,9.38
2019-03-23 19:00:00,58,27.2,37.9,9.39
2019-03-23 20:00:00,23,15.2,48.2,9.67
2019-03-23 21:00:00,25,23.9,34.1,10.59
2019-03-23 22:00:00,14,22.5,30.2,10.57
2019-03-23 23:00:00,32,37.0,61.1,9.23
2019-03-24 00:00:00,73,25.6,12.2,10.24
2019-03-24 01:00:00,19,37.7,32.5,9.57
2019-03-24 02:00:00,29,15.2,18.9,9.27
2019-03-24 03:00:00,60,34.6,51.0,10.07
2019-03-24 04:00:00,75,34.7,27.1,10.89
2019-03-24 05:00:00,29,19.4,29.8,9.52
2019-03-24 06:00:00,46,21.7,56.0,10.51
2019-03-24 07:00:00,63,14.4,42.9,9.09
2019-03-24 08:00:00,60,17.6,40.4,9.23
2019-03-24 09:00:00,79,18.5,30.8,9.2
2019-03-24 10:00:00,74,14.9,19.5,9.82
2019-03-24 11:00:00,35,18.1,64.5,9.99
2019-03-24 12:00:00,71,34.3,67.4,10.85
2019-03-24 13:00:00,17,14.4,72.8,10.9
2019-03-24 14:00:00,47,15.8,74.8,10.12
2019-03-24 15:00:00,29,34.9,78.7,9.68
2019-03-24 16:00:00,44,24.4,25.3,9.08
2019-03-24 17:00:00,63,31.2,66.3,10.25
2019-03-24 18:00:00,21,36.4,16.6,10.91
2019-03-24 19:00:00,72,25.8,23.5,9.16
2019-03-24 20:00:00,11,23.4,57.4,9.63
2019-03-24 21:00:00,60,25.1,17.7,9.28
2019-03-24 22:00:00,50,29.7,49.6,9.88
2019-03-24 23:00:00,75,35.3,76.1,10.53
2019-03-25 00:00:00,32,16.4,68.9,9.3
2019-03-25 01:00:00,51,27.3,43.2,10.09
2019-03-25 02:00:00,37,19.3,21.0,10.03
2019-03-25 03:00:00,29,24.0,25.5,10.79
2019-03-25 04:00:00,38,20.3,56.3,10.03
2019-03-25 05:00:00,27,22.1,45.3,10.66
2019-03-25 06:00:00,48,35.7,58.8,10.51
2019-03-25 07:00:00,29,24.6,30.2,10.15
2019-03-25 08:00:00,14,14.9,35.6,9.18
2019-03-25 09:00:00,65,24.1,14.9,10.48
2019-03-25 10:00:00,64,35.6,28.1,9.12
2019-03-25 11:00:00,67,19.8,54.0,10.64
2019-03-25 12:00:00,41,31.3,59.1,9.35
2019-03-25 13:00:00,34,30.9,18.0,10.03
2019-03-25 14:00:00,46,29.4,12.8,10.31
2019-03-25 15:00:00,34,35.0,27.6,10.95
2019-03-25 16:00:00,62,28.0,46.2,10.55
2019-03-25 17:00:00,17,33.9,35.3,10.82
2019-03-25 18:00:00,71,30.7,32.0,9.04
2019-03-25 19:00:00,78,31.1,21.8,10.39
2019-03-25 20:00:00,62,25.7,34.6,9.35
2019-03-25 21:00:00,27,24.0,37.9,10.9
2019-03-25 22:00:00,73,33.1,52.2,9.38
2019-03-25 23:00:00,18,26.4,44.3,10.28
2019-03-26 00:00:00,10,20.7,25.5,10.45
2019-03-26 01:00:00,48,27.8,21.0,10.92
2019-03-26 02:00:00,54,36.8,43.7,10.31
2019-03-26 03:00:00,62,25.6,22.9,9.46
2019-03-26 04:00:00,51,31.5,37.0,10.44
2019-03-26 05:00:00,27,16.0,25.3,9.13
2019-03-26 06:00:00,46,18.3,57.7,10.81
2019-03-26 07:00:00,40,36.9,66.9,10.9
2019-03-26 08:00:00,61,35.0,16.8,10.49
2019-03-26 09:00:00,78,27.0,25.2,9.35
2019-03-26 10:00:00,26,29.7,76.4,9.58
2019-03-26 11:00:00,61,27.5,54.2,9.79
2019-03-26 12:00:00,71,31.7,22.4,10.07
2019-03-26 13:00:00,18,33.7,55.1,10.08
2019-03-26 14:00:00,75,21.8,56.6,9.7
2019-03-26 15:00:00,26,33.6,48.2,9.2
2019-03-26 16:00:00,15,37.7,20.9,10.29
2019-03-26 17:00:00,17,14.7,57.6,10.57
2019-03-26 18:00:00,59,25.7,17.6,10.8
2019-03-26 19:00:00,63,30.9,57.8,9.96
2019-03-26 20:00:00,47,27.3,45.4,9.79
2019-03-26 21:00:00,57,14.1,16.3,10.58
2019-03-26 22:00:00,54,29.9,41.7,10.77
2019-03-26 23:00:00,73,22.9,61.1,9.19
2019-03-27 00:00:00,47,19.6,22.6,9.79
2019-03-27 01:00:00,40,16.1,13.0,10.43
2019-03-27 02:00:00,27,21.5,20.4,9.25
2019-03-27 03:00:00,26,37.3,51.6,9.46
2019-03-27 04:00:00,13,35.4,45.0,9.04
2019-03-27 05:00:00,47,28.5,13.1,9.62
2019-03-27 06:00:00,11,14.3,30.6,10.76
2019-03-27 07:00:00,12,23.9,29.3,9.08
2019-03-27 08:00:00,21,35.8,48.8,9.15
2019-03-27 09:00:00,52,28.0,46.0,10.97
2019-03-27 10:00:00,54,25.1,51.1,10.47
2019-03-27 11:00:00,37,37.5,34.2,9.31
2019-03-27 12:00:00,50,33.0,62.6,9.46
2019-03-27 13:00:00,70,14.7,60.2,9.54
2019-03-27 14:00:00,24,20.0,48.4,9.79
2019-03-27 15:00:00,67,22.8,55.3,9.94
2019-03-27 16:00:00,47,19.6,44.6,9.94
2019-03-27 17:00:00,58,37.9,77.6,9.74
2019-03-27 18:00:00,33,34.4,34.9,9.05
2019-03-27 19:00:00,33,28.1,18.4,9.85
2019-03-27 20:00:00,15,29.5,39.3,9.08
2019-03-27 21:00:00,31,19.8,20.8,10.72
2019-03-27 22:00:00,47,32.4,43.8,10.31
2019-03-27 23:00:00,59,36.2,65.3,10.67
2019-03-28 00:00:00,75,28.2,26.9,10.94
2019-03-28 01:00:00,14,21.4,59.5,9.21
2019-03-28 02:00:00,44,20.2,39.8,9.56
2019-03-28 03:00:00,50,24.9,49.8,10.76
2019-03-28 04:00:00,11,35.4,22.8,10.99
2019-03-28 05:00:00,24,16.4,71.8,9.73
2019-03-28 06:00:00,45,20.0,43.2,9.12
2019-03-28 07:00:00,38,16.6,48.6,9.14
2019-03-28 08:00:00,14,31.6,14.3,9.47
2019-03-28 09:00:00,33,32.8,60.8,9.74
2019-03-28 10:00:00,13,36.3,56.6,10.88
2019-03-28 11:00:00,65,29.9,50.1,10.4
2019-03-28 12:00:00,34,37.6,15.2,10.92
2019-03-28 13:00:00,57,18.5,38.6,10.21
2019-03-28 14:00:00,36,23.9,67.0,10.76
2019-03-28 15:00:00,74,17.3,29.5,9.43
2019-03-28 16:00:00,61,21.6,57.9,9.97
2019-03-28 17:00:00,67,35.7,19.9,10.53
2019-03-28 18:00:00,23,23.4,47.8,9.88
2019-03-28 19:00:00,53,30.7,51.1,9.19
2019-03-28 20:00:00,21,14.2,70.3,9.24
2019-03-28 21:00:00,22,36.4,13.7,10.81
2019-03-28 22:00:00,32,36.7,34.1,9.75
2019-03-28 23:00:00,49,28.7,76.3,10.31
2019-03-29 00:00:00,79,30.9,76.1,9.2
2019-03-29 01:00:00,17,26.2,67.5,9.41
2019-03-29 02:00:00,11,28.2,67.9,9.56
2019-03-29 03:00:00,57,25.5,36.8,9.62
2019-03-29 04:00:00,30,24.1,15.1,9.19
2019-03-29 05:00:00,30,25.0,73.4,10.08
2019-03-29 06:00:00,49,35.9,42.0,10.21
2019-03-29 07:00:00,60,37.5,40.4,10.41
2019-03-29 08:00:00,31,15.4,41.9,10.76
2019-03-29 09:00:00,62,27.2,52.0,9.1
2019-03-29 10:00:00,45,14.3,66.4,10.52
2019-03-29 11:00:00,21,30.3,16.1,10.6
2019-03-29 12:00:00,44,19.3,63.4,10.8
2019-03-29 13:00:00,70,22.3,63.1,10.05
2019-03-29 14:00:00,53,25.8,26.4,10.36
2019-03-29 15:00:00,45,23.6,24.8,10.49
2019-03-29 16:00:00,15,22.5,61.6,9.87
2019-03-29 17:00:00,66,34.9,47.5,9.6
2019-03-29 18:00:00,62,21.0,54.1,10.17
2019-03-29 19:00:00,76,16.2,60.7,9.48
2019-03-29 20:00:00,63,23.6,48.0,10.44
2019-03-29 21:00:00,65,19.8,19.1,9.92
2019-03-29 22:00:00,33,16.0,72.1,9.25
2019-03-29 23:00:00,62,20.6,44.8,9.46
2019-03-30 00:00:00,13,32.1,61.9,10.25
2019-03-30 01:00:00,73,18.3,78.8,9.26
2019-03-30 02:00:00,42,33.6,59.5,10.79
2019-03-30 03:00:00,66,35.7,51.7,9.06
2019-03-30 04:00:00,30,14.4,37.3,10.95
2019-03-30 05:00:00,14,27.5,53.3,10.25
2019-03-30 06:00:00,25,16.4,47.0,10.97
2019-03-30 07:00:00,26,34.2,38.5,10.47
2019-03-30 08:00:00,22,19.4,33.3,10.99
2019-03-30 09:00:00,54,31.1,69.2,10.78
2019-03-30 10:00:00,64,19.4,14.2,9.18
2019-03-30 11:00:00,43,15.2,68.0,10.14
2019-03-30 12:00:00,49,33.5,79.0,10.02
2019-03-30 13:00:00,42,22.4,62.4,10.03
2019-03-30 14:00:00,22,37.9,31.5,9.06
2019-03-30 15:00:00,36,26.0,52.5,9.34
2019-03-30 16:00:00,26,21.9,37.6,10.44
2019-03-30 17:00:00,13,25.9,30.8,9.98
2019-03-30 18:00:00,27,23.3,19.0,10.25
2019-03-30 19:00:00,18,22.8,49.4,9.78
2019-03-30 20:00:00,53,37.7,22.3,10.74
2019-03-30 21:00:00,67,27.0,15.1,10.99
2019-03-30 22:00:00,17,27.5,62.5,9.8
2019-03-30 23:00:00,21,26.6,65.2,9.28
2019-03-31 00:00:00,11,26.1,77.9,10.39
2019-03-31 01:00:00,13,34.9,41.5,10.66
2019-03-31 02:00:00,34,27.2,42.5,10.6
2019-03-31 03:00:00,53,18.7,74.5,10.48
2019-03-31 04:00:00,35,36.7,25.1,10.98
2019-03-31 05:00:00,42,26.7,49.4,10.52
2019-03-31 06:00:00,10,33.0,47.7,10.7
2019-03-31 07:00:00,56,37.2,39.2,10.29
2019-03-31 08:00:00,76,33.2,15.7,9.93
2019-03-31 09:00:00,24,37.1,51.0,10.53
2019-03-31 10:00:00,19,25.9,76.5,9.26
2019-03-31 11:00:00,57,26.6,66.9,10.2
2019-03-31 12:00:00,71,28.4,54.4,10.18
2019-03-31 13:00:00,47,24.9,59.7,10.79
2019-03-31 14:00:00,62,30.5,13.9,9.9
2019-03-31 15:00:00,20,16.2,37.6,10.87
2019-03-31 16:00:00,12,15.2,42.2,10.94
2019-03-31 17:00:00,21,26.4,59.4,10.66
2019-03-31 18:00:00,75,15.6,76.1,9.77
2019-03-31 19:00:00,42,23.8,36.1,9.79
2019-03-31 20:00:00,31,34.0,63.2,9.28
2019-03-31 21:00:00,19,29.5,56.8,9.65
2019-03-31 22:00:00,26,28.5,54.7,9.31
2019-03-31 23:00:00,61,24.8,64.1,9.16
2019-04-01 00:00:00,75,33.1,54.3,10.09
2019-04-01 01:00:00,54,18.8,49.0,9.54
2019-04-01 02:00:00,20,19.4,66.0,10.03
2019-04-01 03:00:00,36,32.0,54.8,10.77
2019-04-01 04:00:00,35,16.9,38.2,9.91
2019-04-01 05:00:00,31,35.7,60.7,10.3
2019-04-01 06:00:00,40,36.8,50.0,9.46
2019-04-01 07:00:00,70,14.1,61.6,9.95
2019-04-01 08:00:00,56,34.6,30.2,9.67
2019-04-01 09:00:00,76,26.4,38.6,10.84
2019-04-01 10:00:00,69,16.3,37.7,10.21
2019-04-01 11:00:00,45,15.0,16.8,10.18
2019-04-01 12:00:00,57,25.5,69.8,9.93
2019-04-01 13:00:00,13,25.8,63.9,9.96
2019-04-01 14:00:00,27,28.7,66.9,9.57
2019-04-01 15:00:00,73,15.2,58.9,10.46
2019-04-01 16:00:00,21,25.4,62.1,10.89
2019-04-01 17:00:00,70,31.4,64.6,9.13
2019-04-01 18:00:00,12,32.8,16.7,10.29
2019-04-01 19:00:00,77,18.6,73.7,10.28
2019-04-01 20:00:00,76,25.0,46.7,9.66
2019-04-01 21:00:00,54,32.8,30.7,9.38
2019-04-01 22:00:00,51,24.6,47.6,9.23
2019-04-01 23:00:00,74,31.0,27.3,9.43
2019-04-02 00:00:00,58,31.3,19.7,10.07
2019-04-02 01:00:00,47,15.2,25.7,10.64
2019-04-02 02:00:00,62,15.4,26.8,9.66
2019-04-02 03:00:00,60,36.2,58.4,10.61
2019-04-02 04:00:00,30,33.2,62.9,9.73
2019-04-02 05:00:00,44,20.3,59.9,9.26
2019-04-02 06:00:00,22,14.0,23.2,9.06
2019-04-02 07:00:00,76,20.2,78.9,10.9
2019-04-02 08:00:00,72,23.1,23.3,9.01
2019-04-02 09:00:00,43,24.7,40.1,10.72
2019-04-02 10:00:00,18,14.5,44.1,10.22
2019-04-02 11:00:00,24,25.5,67.8,10.65
2019-04-02 12:00:00,68,25.7,29.7,9.58
2019-04-02 13:00:00,12,16.6,78.3,10.76
2019-04-02 14:00:00,37,27.1,47.9,9.51
2019-04-02 15:00:00,77,31.6,36.6,9.82
2019-04-02 16:00:00,69,36.6,76.1,9.82
2019-04-02 17:00:00,62,18.3,62.8,10.59
2019-04-02 18:00:00,58,14.3,65.0,9.0
2019-04-02 19:00:00,66,19.1,57.5,10.09
2019-04-02 20:00:00,72,27.6,59.4,9.46
2019-04-02 21:00:00,52,30.9,79.6,9.83
2019-04-02 22:00:00,53,37.3,13.2,9.35
2019-04-02 23:00:00,79,30.3,55.9,10.72
2019-04-03 00:00:00,21,19.2,71.5,9.48
2019-04-03 01:00:00,45,29.4,32.3,10.59
2019-04-03 02:00:00,48,17.1,49.7,9.13
2019-04-03 03:00:00,40,14.8,64.2,10.18
2019-04-03 04:00:00,16,27.1,19.4,10.19
2019-04-03 05:00:00,13,31.6,29.4,10.18
2019-04-03 06:00:00,13,31.5,23.7,10.39
2019-04-03 07:00:00,16,31.9,34.0,9.76
2019-04-03 08:00:00,69,22.9,55.3,9.16
2019-04-03 09:00:00,70,29.1,62.6,9.49
2019-04-03 10:00:00,19,18.6,65.0,9.65
2019-04-03 11:00:00,61,36.5,45.5,9.82
2019-04-03 12:00:00,26,21.5,49.8,9.95
2019-04-03 13:00:00,39,19.0,40.5,10.03
2019-04-03 14:00:00,20,18.9,49.7,10.91
2019-04-03 15:00:00,36,35.9,65.2,10.21
2019-04-03 16:00:00,78,23.9,76.5,10.96
2019-04-03 17:00:00,69,24.7,14.6,9.48
2019-04-03 18:00:00,24,33.9,33.4,9.57
2019-04-03 19:00:00,20,16.2,32.4,10.78
2019-04-03 20:00:00,65,17.8,14.6,10.37
2019-04-03 21:00:00,77,30.5,59.7,10.85
2019-04-03 22:00:00,68,31.4,47.9,9.0
2019-04-03 23:00:00,35,22.5,51.6,10.55
2019-04-04 00:00:00,47,33.0,70.9,9.97
2019-04-04 01:00:00,14,36.1,24.8,9.26
2019-04-04 02:00:00,37,18.9,26.2,10.06
2019-04-04 03:00:00,27,32.6,15.7,9.22
2019-04-04 04:00:00,34,27.8,65.5,10.28
2019-04-04 05:00:00,42,24.1,44.2,9.74
2019-04-04 06:00:00,28,19.3,43.9,9.86
2019-04-04 07:00:00,29,22.8,36.1,9.87
2019-04-04 08:00:00,70,20.9,72.7,9.2
2019-04-04 09:00:00,42,35.5,64.3,10.02
2019-04-04 10:00:00,74,29.0,32.0,9.42
2019-04-04 11:00:00,11,22.8,25.4,9.98
2019-04-04 12:00:00,10,21.2,16.1,10.04
2019-04-04 13:00:00,17,18.6,53.5,10.61
2019-04-04 14:00:00,66,22.6,27.7,9.51
2019-04-04 15:00:00,31,29.0,74.7,10.33
2019-04-04 16:00:00,22,16.1,12.6,10.3
2019-04-04 17:00:00,74,16.2,54.6,10.18
2019-04-04 18:00:00,64,28.9,27.0,10.06
2019-04-04 19:00:00,11,22.6,19.9,10.8
2019-04-04 20:00:00,61,34.7,53.7,9.81
2019-04-04 21:00:00,54,17.1,75.5,10.39
2019-04-04 22:00:00,36,16.5,34.6,9.46
2019-04-04 23:00:00,27,30.9,16.5,10.98
2019-04-05 00:00:00,64,32.3,30.1,10.27
2019-04-05 01:00:00,73,34.2,61.4,9.45
2019-04-05 02:00:00,50,27.0,27.3,9.36
2019-04-05 03:00:00,41,16.7,52.3,9.44
2019-04-05 04:00:00,58,33.9,78.6,9.63
2019-04-05 05:00:00,38,25.9,57.9,10.16
2019-04-05 06:00:00,27,18.8,38.2,10.42
2019-04-05 07:00:00,30,14.4,62.5,10.54
2019-04-05 08:00:00,65,33.2,58.8,9.49
2019-04-05 09:00:00,13,21.6,42.1,10.62
2019-04-05 10:00:00,31,20.1,77.6,10.7
2019-04-05 11:00:00,55,30.2,55.9,10.19
2019-04-05 12:00:00,42,37.6,63.3,10.91
2019-04-05 13:00:00,78,28.1,62.2,10.94
2019-04-05 14:00:00,76,17.9,56.4,10.7
2019-04-05 15:00:00,52,37.2,51.9,10.24
2019-04-05 16:00:00,11,19.9,54.3,9.38
2019-04-05 17:00:00,42,35.8,64.4,9.97
2019-04-05 18:00:00,44,26.3,55.3,9.05
2019-04-05 19:00:00,73,26.5,30.7,9.1
2019-04-05 20:00:00,54,21.6,13.3,9.26
2019-04-05 21:00:00,21,32.3,25.2,9.98
2019-04-05 22:00:00,78,32.1,19.2,10.0
2019-04-05 23:00:00,56,28.5,22.0,9.51
2019-04-06 00:00:00,37,21.5,67.5,9.95
2019-04-06 01:00:00,27,24.7,19.0,9.98
2019-04-06 02:00:00,26,31.7,57.4,9.4
2019-04-06 03:00:00,63,35.9,39.4,10.9
2019-04-06 04:00:00,39,34.1,76.5,9.01
2019-04-06 05:00:00,14,27.2,44.5,9.28
2019-04-06 06:00:00,11,29.1,79.9,10.32
2019-04-06 07:00:00,38,34.6,62.0,10.46
2019-04-06 08:00:00,28,19.8,50.9,9.85
2019-04-06 09:00:00,73,26.6,15.9,9.56
2019-04-06 10:00:00,54,37.9,66.0,10.49
2019-04-06 11:00:00,63,33.0,53.3,10.94
2019-04-06 12:00:00,18,34.9,26.0,9.72
2019-04-06 13:00:00,17,23.3,73.2,10.66
2019-04-06 14:00:00,28,23.3,20.2,10.01
2019-04-06 15:00:00,45,16.8,30.2,10.02
2019-04-06 16:00:00,25,24.0,27.5,10.48
2019-04-06 17:00:00,21,37.1,77.5,9.44
2019-04-06 18:00:00,52,37.0,17.8,10.62
2019-04-06 19:00:00,60,16.3,50.1,10.36
2019-04-06 20:00:00,60,15.6,52.2,10.25
2019-04-06 21:00:00,12,17.4,19.8,10.92
2019-04-06 22:00:00,45,26.6,61.9,10.22
2019-04-06 23:00:00,50,23.5,36.5,9.36
2019-04-07 00:00:00,48,20.1,76.1,10.49
2019-04-07 01:00:00,72,29.4,21.0,9.43
2019-04-07 02:00:00,31,34.2,43.5,9.64
2019-04-07 03:00:00,22,23.7,47.3,10.53
2019-04-07 04:00:00,13,32.9,60.6,9.23
2019-04-07 05:00:00,11,33.7,32.9,10.65
2019-04-07 06:00:00,78,34.9,69.9,10.16
2019-04-07 07:00:00,57,25.1,44.5,10.46
2019-04-07 08:00:00,76,26.7,12.0,10.32
2019-04-07 09:00:00,26,18.3,62.4,9.15
2019-04-07 10:00:00,46,25.4,36.0,9.07
2019-04-07 11:00:00,57,18.5,64.1,10.69
2019-04-07 12:00:00,47,31.3,75.9,10.83
2019-04-07 13:00:00,61,22.0,22.4,9.37
2019-04-07 14:00:00,59,14.3,73.8,9.31
2019-04-07 15:00:00,10,28.0,55.1,10.0
2019-04-07 16:00:00,58,17.1,31.8,9.04
2019-04-07 17:00:00,43,28.9,27.1,9.38
2019-04-07 18:00:00,52,20.1,45.8,9.44
2019-04-07 19:00:00,65,36.3,45.8,10.96
2019-04-07 20:00:00,35,16.0,13.5,9.47
2019-04-07 21:00:00,32,32.9,69.8,10.55
2019-04-07 22:00:00,27,20.6,62.5,10.62
2019-04-07 23:00:00,69,25.9,26.0,10.07
2019-04-08 00:00:00,62,27.4,28.6,10.84
2019-04-08 01:00:00,51,30.2,58.6,9.53
2019-04-08 02:00:00,52,33.7,26.5,9.21
2019-04-08 03:00:00,42,29.4,21.8,10.26
2019-04-08 04:00:00,11,35.4,32.8,9.51
2019-04-08 05:00:00,46,25.5,47.6,10.19
2019-04-08 06:00:00,26,16.5,59.1,10.05
2019-04-08 07:00:00,19,14.6,47.0,10.25
2019-04-08 08:00:00,54,14.2,74.3,9.06
2019-04-08 09:00:00,63,20.0,41.3,10.78
2019-04-08 10:00:00,64,28.6,54.9,10.97
2019-04-08 11:00:00,30,28.7,26.6,9.27
2019-04-08 12:00:00,52,31.8,36.3,10.89
2019-04-08 13:00:00,51,31.8,30.4,10.79
2019-04-08 14:00:00,26,16.9,68.1,9.92
2019-04-08 15:00:00,69,29.3,40.1,9.57
2019-04-08 16:00:00,31,25.4,73.8,9.62
2019-04-08 17:00:00,64,22.4,60.6,9.45
2019-04-08 18:00:00,30,27.6,24.8,9.04
2019-04-08 19:00:00,20,15.2,57.8,10.9
2019-04-08 20:00:00,48,35.7,62.4,10.61
2019-04-08 21:00:00,18,16.4,48.4,9.5
2019-04-08 22:00:00,55,32.9,42.4,10.91
2019-04-08 23:00:00,78,19.2,71.7,10.53
2019-04-09 00:00:00,42,35.0,37.1,10.44
2019-04-09 01:00:00,79,33.9,24.0,10.93
2019-04-09 02:00:00,60,26.8,44.9,10.3
2019-04-09 03:00:00,73,19.5,25.3,10.97
2019-04-09 04:00:00,66,31.8,31.7,10.37
2019-04-09 05:00:00,34,32.2,18.5,9.79
2019-04-09 06:00:00,22,33.0,76.2,9.62
2019-04-09 07:00:00,20,36.5,22.1,10.41
2019-04-09 08:00:00,63,22.4,67.8,9.25
2019-04-09 09:00:00,34,24.1,38.5,9.17
2019-04-09 10:00:00,73,24.9,70.0,10.15
2019-04-09 11:00:00,51,26.0,77.3,10.68
2019-04-09 12:00:00,65,19.5,78.7,10.75
2019-04-09 13:00:00,70,20.6,64.7,9.29
2019-04-09 14:00:00,63,25.6,59.4,9.22
2019-04-09 15:00:00,30,22.6,48.4,10.72
2019-04-09 16:00:00,33,27.6,58.1,9.55
2019-04-09 17:00:00,15,25.2,42.5,9.7
2019-04-09 18:00:00,40,25.5,47.8,9.77
2019-04-09 19:00:00,26,22.9,33.1,9.89
2019-04-09 20:00:00,50,25.5,23.4,10.87
2019-04-09 21:00:00,30,19.6,18.8,9.2
2019-04-09 22:00:00,50,23.6,30.7,10.94
2019-04-09 23:00:00,31,37.7,17.9,10.05
2019-04-10 00:00:00,60,23.3,48.5,10.05
2019-04-10 01:00:00,49,33.6,36.2,10.12
2019-04-10 02:00:00,17,15.9,31.3,9.42
2019-04-10 03:00:00,61,23.0,33.3,10.47
2019-04-10 04:00:00,49,20.8,43.2,9.91
2019-04-10 05:00:00,56,31.8,41.1,10.63
2019-04-10 06:00:00,22,37.0,47.7,10.81
2019-04-10 07:00:00,42,30.4,24.6,10.35
2019-04-10 08:00:00,36,30.3,36.3,10.25
2019-04-10 09:00:00,66,26.8,64.8,9.05
2019-04-10 10:00:00,60,25.1,22.9,9.29
2019-04-10 11:00:00,74,32.4,44.9,10.49
2019-04-10 12:00:00,56,29.4,27.8,10.33
2019-04-10 13:00:00,77,30.1,42.4,10.28
2019-04-10 14:00:00,69,37.3,47.9,10.21
2019-04-10 15:00:00,48,15.9,37.0,9.64
2019-04-10 16:00:00,77,28.9,32.1,9.37
2019-04-10 17:00:00,23,36.4,23.1,9.71
